id	GSM4092753_Control	GSM4092754_Control	GSM4092755_Control	GSM4092756_Treat	GSM4092757_Treat	GSM4092758_Treat
C1orf192	3.87427083333333	3.806836	3.65316716666667	3.7720625	3.55006833333333	3.70228916666667
C1orf194	4.372507	3.74307516666667	3.720763	3.74257233333333	3.9631335	3.64788516666667
C1orf198	8.7808605	6.31978783333333	6.2763295	9.02851566666667	8.6926925	6.333805
C1orf201	3.78469216666667	4.05339933333333	4.292291	3.83601483333333	3.878817	4.04827083333333
C1orf204	4.01863533333333	4.11866616666667	4.1963435	4.19979633333333	4.372507	4.25756633333333
C1orf21	5.37944166666667	5.18573883333333	5.43302433333333	3.87750516666667	4.039009	4.593431
C1orf210	3.97123966666667	3.67792016666667	3.79146233333333	3.87144783333333	3.84738616666667	3.8010445
C1orf211	3.5932105	3.61802833333333	3.69578383333333	3.6590425	3.82362433333333	3.93044
C1orf212	5.996908	7.37293516666667	7.86204233333333	6.74803	7.289313	6.880606
C1orf213	5.039074	5.17948	5.00398866666667	5.90319233333333	5.76528916666667	5.8090545
C1orf216	6.41350366666667	5.33226916666667	5.44675333333333	5.79785166666667	5.58354183333333	5.37320966666667
C1orf217	3.61739033333333	3.95025983333333	4.001019	5.30254316666667	4.31116366666667	3.71943216666667
C1orf220	3.87264933333333	3.79959933333333	3.82021866666667	3.76060833333333	3.80934966666667	3.96574916666667
C1orf222	4.11434466666667	4.004392	4.19780966666667	4.30668	4.1347245	4.16558133333333
C1orf223	4.06343983333333	3.77683433333333	3.70159433333333	3.8660565	3.6991875	3.76066883333333
C1orf226	4.06237033333333	3.952124	4.5007755	3.85766533333333	3.80897116666667	4.05228633333333
C1orf227	3.56532316666667	3.68467583333333	4.101049	3.9231315	3.99646283333333	3.74836566666667
C1orf228	4.319153	3.68883566666667	3.81665016666667	4.02824583333333	3.93377316666667	3.79719783333333
C1orf229	4.15923966666667	3.920947	3.79997016666667	4.15735933333333	4.06148583333333	3.85609866666667
C1orf230	3.6201235	3.876368	3.78097816666667	3.5308745	3.69235816666667	3.66260266666667
C1orf25	5.01913383333333	4.87201683333333	4.90621833333333	4.4547345	5.12592933333333	4.89883333333333
C1orf26	4.23130966666667	4.32108533333333	4.03842016666667	3.87283733333333	4.06608533333333	4.1264485
C1orf27	5.84984316666667	5.10276683333333	4.58069666666667	5.07697516666667	4.93360816666667	5.4043845
C1orf31	7.08470333333333	7.850269	8.24218116666667	6.649273	6.8207625	9.68418433333333
C1orf35	4.59871333333333	5.46004033333333	5.7032785	5.76032083333333	5.245807	5.45147633333333
C1orf38	4.82582983333333	4.31422983333333	4.51823216666667	4.35192683333333	4.2794885	4.46116866666667
C1orf43	7.05261416666667	6.71687016666667	6.58433733333333	6.54454183333333	6.50166166666667	6.80859866666667
C1orf49	4.013881	4.127427	4.067028	3.950543	4.02212166666667	4.03928783333333
C1orf50	6.622584	7.46378	7.6722475	5.47986116666667	6.71944833333333	7.10464033333333
C1orf51	5.32619833333333	4.732423	4.99350716666667	5.037393	4.79461516666667	5.33181266666667
C1orf52	6.94549866666667	7.353406	6.66363066666667	8.30050483333333	7.48366533333333	7.76007366666667
C1orf53	4.10093966666667	5.42034716666667	5.824961	4.94166816666667	4.99538116666667	5.716331
C1orf54	7.84180033333333	8.759492	8.05404683333333	9.00274083333333	9.29427566666667	7.2835705
C1orf55	6.04492916666667	6.23990483333333	6.17516916666667	6.33445083333333	6.32616866666667	6.62135633333333
C1orf56	6.22617083333333	5.60097433333333	5.65174016666667	5.5373745	5.4569005	5.447782
C1orf57	6.66873216666667	5.47102133333333	6.6342845	5.87265633333333	5.87176533333333	6.59248316666667
C1orf58	3.63180666666667	3.91437783333333	3.7163705	3.80873466666667	3.80617966666667	3.97340183333333
C1orf59	4.18488666666667	4.232441	3.8691055	4.01025566666667	4.79987666666667	3.92294816666667
C1orf61	4.95150766666667	4.44836283333333	4.44714	4.5548265	4.26694116666667	4.3505115
C1orf63	6.92424633333333	6.2790165	5.05512183333333	6.80410583333333	6.82045233333333	6.51062516666667
C1orf64	3.64268183333333	3.83780683333333	4.2032775	4.02035566666667	3.80382483333333	3.88995566666667
C1orf65	3.5357315	3.6299795	3.75410766666667	3.68650966666667	3.4588365	3.7931115
C1orf66	4.09205316666667	4.02965116666667	4.550507	3.98906483333333	4.41725483333333	4.06985183333333
C1orf68	4.3974255	3.9227385	4.17640666666667	3.99613716666667	4.05538783333333	3.781518
C1orf69	3.84672533333333	4.1825585	4.26293566666667	4.10713483333333	4.07423283333333	4.061275
C1orf70	4.29266083333333	4.49664683333333	4.14771033333333	4.18908166666667	4.1441585	4.08852183333333
C1orf74	3.61205766666667	4.45352116666667	4.46575583333333	4.60111233333333	4.3319005	4.30294783333333
C1orf77	6.62186933333333	6.08957283333333	6.50813933333333	6.268993	6.25742066666667	6.60840616666667
C1orf83	3.91282733333333	4.03164083333333	4.319153	4.07033583333333	4.135792	4.0454735
C1orf84	3.768145	3.43015516666667	3.66736283333333	3.76326183333333	3.69154116666667	3.74332216666667
C1orf85	6.82540083333333	8.165115	8.529775	7.3818805	7.26266266666667	7.78612833333333
C1orf86	4.80532516666667	4.8199205	5.02611583333333	4.83419116666667	4.83371066666667	4.9506695
C1orf87	3.61802833333333	4.11473666666667	3.9789605	4.26116266666667	4.03826516666667	3.66836366666667
C1orf88	4.3114105	4.5524175	4.17222683333333	3.78129333333333	3.79134433333333	3.9752515
C1orf89	5.11236066666667	4.74444666666667	4.40663916666667	3.60586475	3.89242983333333	3.96349916666667
C1orf9	5.03504166666667	4.64798016666667	4.52432483333333	5.02284883333333	4.73554833333333	4.98011966666667
C1orf91	3.956998	4.627361	4.69798983333333	4.26878666666667	4.3386435	4.2983255
C1orf92	3.8934795	3.93817833333333	4.10819766666667	3.83689858333333	3.818108	4.05472816666667
C1orf93	4.589007	5.34535266666667	5.70775066666667	4.4363415	4.59408816666667	4.2639105
C1orf94	4.57789466666667	4.531396	3.98335616666667	4.35922266666667	4.13486366666667	3.8252275
C1orf95	3.68780866666667	3.80950216666667	4.03942958333333	3.90917816666667	3.61174333333333	3.61920933333333
C1orf96	4.230295	4.0168895	4.162774	4.3655605	4.35222583333333	4.539527
C1orf99	3.6784625	3.49353683333333	3.68531233333333	3.55863433333333	3.657541	3.87920033333333
C2	4.11406416666667	3.929814	3.91572333333333	3.6864585	3.95641283333333	3.758971
C20orf103	3.89434283333333	4.1319995	3.876368	4.05026633333333	3.68609016666667	3.83607183333333
C20orf106	3.87628133333333	3.77282433333333	3.66490266666667	3.75344483333333	3.70703583333333	3.6590425
C20orf108	9.72339033333333	10.5869791666667	9.92260433333333	8.58771833333333	9.58065333333333	8.61719583333333
C20orf11	4.2959645	5.068411	5.0452455	5.15002633333333	5.11969066666667	5.11667866666667
C20orf111	5.92564083333333	5.81669916666667	5.6923905	5.25649116666667	5.363281	5.79662933333333
C20orf112	5.77487166666667	5.83708433333333	5.85568083333333	4.15281016666667	4.60184866666667	5.375406
C20orf114	3.84570166666667	3.7581835	3.82066966666667	3.90313733333333	3.73812983333333	3.63272383333333
C20orf117	4.68848716666667	4.84167483333333	4.97914733333333	5.21446283333333	5.33586233333333	4.92117183333333
C20orf118	3.59419933333333	3.924853	3.75516966666667	3.79815166666667	3.913691	3.76966733333333
C20orf12	3.89276316666667	3.88684666666667	4.16146016666667	4.49842866666667	4.1125865	4.33917933333333
C20orf123	4.89959083333333	4.09878258333333	4.08923983333333	3.92017033333333	4.06972	3.73524566666667
C20orf132	3.879977	3.613216	3.827726	3.80060516666667	3.67055866666667	3.7064585
C20orf134	3.60977633333333	4.19507683333333	4.1797125	3.79893216666667	3.9907575	3.86408666666667
C20orf135	4.283314	4.02276833333333	4.09624833333333	4.08753516666667	3.93879466666667	3.96129583333333
C20orf141	4.0252335	4.15943033333333	4.20967483333333	4.17734083333333	4.10349233333333	3.96497316666667
C20orf144	4.12593083333333	4.17193433333333	4.12333483333333	4.54189216666667	3.9219325	4.0400255
C20orf151	3.95028391666667	4.40185983333333	3.82445183333333	4.212766	3.917768	3.94032016666667
C20orf152	3.7402705	3.68518833333333	3.97517783333333	4.01897483333333	3.77577016666667	3.989866
C20orf160	4.70034283333333	6.817709	7.23489133333333	4.47953266666667	4.35942566666667	4.3856525
C20orf165	3.66887183333333	3.86866883333333	4.16408583333333	3.70845033333333	3.64202233333333	4.20514883333333
C20orf166	4.41959483333333	4.63058833333333	5.124107	5.01649	4.893671	4.64426483333333
C20orf173	3.82289766666667	3.7545965	3.848449	3.83304016666667	3.77134016666667	3.94253383333333
C20orf177	4.2282725	4.75633316666667	4.4600695	4.13344466666667	4.41126166666667	4.81234316666667
C20orf185	3.85698083333333	4.021028	3.68583816666667	3.63871375	3.92467483333333	3.92639416666667
C20orf186	3.6034245	3.66845916666667	3.73812983333333	3.81906333333333	4.0842945	3.58084383333333
C20orf194	6.2315955	5.9035815	5.27739383333333	6.5200375	6.19146833333333	5.66224333333333
C20orf195	5.02048633333333	4.38150683333333	4.4271135	4.32895566666667	4.3472315	4.213482
C20orf196	3.775107	4.0016145	4.1649565	4.165415	3.79116666666667	4.2554345
C20orf197	3.87357716666667	3.75280583333333	3.6089385	3.689909	3.680889	4.191907
C20orf199	8.59713183333333	9.4751995	8.9838295	9.452623	9.42424116666667	9.19890016666667
C20orf20	5.52863933333333	5.1202475	5.506347	4.770485	4.53553816666667	5.33269966666667
C20orf200	4.6212265	4.29247333333333	4.32434533333333	4.439938	4.481972	4.235997
C20orf201	3.96745616666667	4.02990983333333	4.42788133333333	4.21627016666667	4.088853	4.25860666666667
C20orf202	3.8787025	3.74872483333333	4.29348983333333	4.20424433333333	4.11861066666667	3.81913933333333
C20orf24	8.665915	8.7360255	9.02031433333333	7.23026233333333	7.71019666666667	9.54816733333333
C20orf26	3.76870483333333	3.51001083333333	3.86127533333333	3.93631233333333	3.788965	3.56327216666667
C20orf27	5.1442475	5.47802816666667	5.541164	5.2236655	5.1918915	5.58947116666667
C20orf29	4.88084133333333	4.86688916666667	5.11630133333333	4.66202466666667	4.77115333333333	4.759376
C20orf3	6.59954566666667	5.9121615	6.18967583333333	6.2547535	6.22617083333333	6.228542
C20orf30	10.672765	11.076368	10.2268308333333	10.9013128333333	10.8513855	11.4079296666667
C20orf4	4.17734083333333	4.76469683333333	5.12634033333333	4.4411815	4.70611133333333	4.7342645
C20orf43	6.81311266666667	5.97767833333333	6.30353333333333	5.447782	5.6735135	6.15169283333333
C20orf46	5.44502916666667	4.438175	4.43842	4.78360416666667	4.51960433333333	4.59950783333333
C20orf54	4.31818566666667	4.4884055	4.40438533333333	4.199208	4.33216483333333	4.24953233333333
C20orf69	4.13442533333333	3.62831766666667	3.628177	4.0153265	3.635857	3.52068333333333
C20orf7	4.68439916666667	4.73887283333333	5.116509	5.11667866666667	4.5706125	5.541914
C20orf70	3.60261233333333	3.5988895	3.66862983333333	4.18472533333333	3.841542	3.77072866666667
C20orf71	4.04568216666667	4.276946	4.01243383333333	4.29114733333333	4.04357175	3.97553633333333
C20orf72	7.7997145	7.45298866666667	7.84312416666667	8.05304216666667	7.68574433333333	9.23934033333333
C20orf79	3.7087155	4.481667	4.16219766666667	3.59338416666667	3.72398341666667	3.64652116666667
C20orf85	3.66588533333333	3.51781216666667	3.63875383333333	3.611103	3.78966916666667	3.67928766666667
C20orf94	3.68469933333333	4.48308066666667	4.181408	5.401531	5.0793815	4.32466366666667
C20orf96	4.18865566666667	4.4737595	3.87412133333333	4.40516716666667	4.02450166666667	4.2743035
C21orf118	3.54060016666667	3.54670033333333	3.79067083333333	3.6493265	3.730046	3.645451
C21orf125	3.73182666666667	3.9072775	3.84455233333333	3.8396825	3.916467	3.9587645
C21orf130	3.80667166666667	4.02397516666667	3.54769383333333	3.52357583333333	3.84520383333333	3.73840616666667
C21orf2	5.17130683333333	4.7842365	5.11193116666667	5.71709316666667	5.4692785	5.17973416666667
C21orf29	4.08354566666667	3.72428316666667	3.84721683333333	3.6448535	3.8162115	3.826122
C21orf33	6.95778383333333	6.10296766666667	6.26947	6.21133383333333	6.38831366666667	6.2300265
C21orf34	3.63523233333333	3.86720216666667	4.16516633333333	3.6034245	3.70137133333333	3.79959933333333
C21orf37	4.0513795	3.382797	3.64852775	3.51878416666667	3.65298016666667	3.3079265
C21orf41	3.68505933333333	3.92439166666667	3.71718683333333	5.18668983333333	4.149869	4.11104616666667
C21orf45	4.0226735	4.14801883333333	4.55974233333333	4.2450835	4.380087	6.06092133333333
C21orf56	4.10907433333333	5.03943533333333	5.91028316666667	4.63271233333333	5.44675333333333	5.08339266666667
C21orf57	5.2951445	5.80622066666667	5.42985366666667	5.45033883333333	5.7236145	5.29953783333333
C21orf58	3.84351966666667	3.88824683333333	3.97445483333333	4.0413045	3.97696316666667	4.23317066666667
C21orf59	6.46835783333333	6.92343616666667	7.26521816666667	6.91021383333333	6.5718215	7.31258116666667
C21orf62	3.8575625	4.06556	3.7599955	3.93310683333333	3.96129583333333	3.8769145
C21orf63	4.33446933333333	5.06751616666667	6.96883516666667	4.627244	4.5266135	4.51164533333333
C21orf67	4.114275	4.3307115	4.638518	4.54701	4.30668	4.31839233333333
C21orf7	7.17262333333333	4.05809216666667	3.732563	4.46268766666667	4.41985566666667	4.30020133333333
C21orf74	3.874602	4.26835516666667	4.1111535	4.1579755	4.25697116666667	4.09016
C21orf82	3.99962016666667	3.97805883333333	3.90187033333333	4.02166616666667	3.85240283333333	3.61423625
C21orf84	4.23698683333333	4.07336516666667	3.924026	3.78983216666667	4.004765	3.92476916666667
C21orf87	3.65833983333333	3.799946	3.71907733333333	3.729519	3.81370066666667	3.7258245
C21orf88	4.96913666666667	3.757578	3.8927075	3.73325516666667	3.6473685	3.7754915
C21orf89	4.20464833333333	3.68234583333333	3.74561891666667	4.07893133333333	3.916117	3.68876266666667
C21orf90	3.95880616666667	4.32783366666667	4.209131	4.51889466666667	4.03021333333333	3.88563266666667
C21orf91	4.4097095	4.42796066666667	4.213482	4.212329	4.83607283333333	5.1627085
C21orf93	3.60113566666667	4.04879283333333	4.07434833333333	3.78635666666667	3.7146515	4.004502
C21orf94	3.7789645	3.895908	3.731357	3.88977533333333	3.79219883333333	3.839035
C21orf99	3.79768683333333	4.01852216666667	3.78265433333333	3.78483133333333	3.72857683333333	3.85454883333333
C22orf13	5.28307583333333	5.60868716666667	5.68482733333333	5.21142416666667	5.05717316666667	4.98812466666667
C22orf15	4.072864	3.99161816666667	4.15231283333333	3.88100283333333	3.8908015	3.94159033333333
C22orf23	4.23789966666667	3.99048833333333	4.0757535	4.18111483333333	4.10288633333333	4.1045435
C22orf24	4.230088	4.10736233333333	4.19300266666667	4.227623	4.09131516666667	4.08170566666667
C22orf25	4.08980466666667	4.57449583333333	4.62554216666667	4.5387305	4.39829283333333	4.445069
C22orf26	4.33145558333333	4.283718	4.040174	4.43612166666667	4.12295666666667	3.98237733333333
C22orf28	6.93359433333333	6.927319	7.35631883333333	6.308075	6.62392183333333	6.06434816666667
C22orf29	4.2767705	4.64360183333333	4.9506695	4.46088083333333	4.700774	4.239258
C22orf30	3.98409833333333	5.38651566666667	5.16638	5.6760765	5.6851785	5.0802385
C22orf31	4.4056375	3.993251	3.94093383333333	3.95829166666667	3.97095733333333	4.071463
C22orf32	6.14561166666667	6.56197633333333	6.5796765	5.44574266666667	5.8739365	6.00560183333333
C22orf33	3.89392716666667	3.82467466666667	3.934791	3.64268183333333	3.49418283333333	3.65182366666667
C22orf34	3.6839655	3.53620816666667	4.044791	3.65995916666667	3.70573566666667	3.63317083333333
C22orf36	4.11091416666667	4.931021	5.20753083333333	5.21971733333333	5.08833933333333	4.44427733333333
C22orf39	5.68668033333333	4.90767133333333	4.9214315	5.02412566666667	4.73309266666667	4.47999066666667
C22orf40	4.31871416666667	4.10941916666667	4.19933616666667	4.50339733333333	4.25798616666667	4.156226
C22orf41	3.72551683333333	4.00364333333333	3.81941233333333	3.96379416666667	3.711039	3.9093115
C22orf42	4.00364333333333	3.84308816666667	3.82505833333333	3.50307483333333	3.657773	3.6501625
C22orf43	3.78345633333333	3.86241683333333	3.603077	3.6991875	3.76399133333333	3.81826933333333
C22orf46	3.9300125	4.339656	4.310127	5.18881333333333	4.80219333333333	4.4884055
C22orf9	5.3324805	5.132476	5.32459616666667	5.047332	4.867068	4.82898133333333
C2CD2	4.20678283333333	5.38700183333333	4.95016066666667	6.02094516666667	5.909491	4.61778716666667
C2CD2L	5.07448166666667	5.35397383333333	5.1585975	6.10588916666667	5.46803633333333	5.16464116666667
C2CD3	3.903217	3.82339833333333	3.60236066666667	3.71054433333333	4.118524	3.81297516666667
C2CD4A	5.35426683333333	4.85824316666667	4.95384	4.639198	4.59950783333333	4.51483666666667
C2CD4B	3.99389333333333	4.072864	4.96479833333333	3.81157916666667	3.68767516666667	4.46336116666667
C2CD4C	4.84014833333333	4.8578195	4.27626783333333	4.743042	4.70323316666667	4.88722633333333
C2CD4D	4.77392216666667	4.37089933333333	3.9797935	4.4165765	4.42329366666667	4.27929733333333
C2orf15	3.846125	3.52566133333333	3.89612316666667	3.35543833333333	3.66194066666667	3.47298466666667
C2orf16	3.97825	4.05019666666667	4.09873116666667	4.67891683333333	4.004082	4.146366
C2orf18	4.89333383333333	5.66668733333333	5.65726166666667	5.93573	5.69163383333333	5.74601183333333
C2orf24	7.66651783333333	6.85960366666667	7.84660116666667	6.68233866666667	6.833929	6.55791366666667
C2orf27A	5.4774715	4.71262966666667	5.114374	4.84523316666667	4.631618	4.60937683333333
C2orf28	9.5879045	9.35610916666667	9.915379	9.96826483333333	10.2876901666667	10.3484176666667
C2orf29	6.99672683333333	7.89395733333333	7.70175966666667	6.72900316666667	7.170137	7.2877005
C2orf3	4.77451433333333	4.75026116666667	4.571947	4.64601116666667	4.58276733333333	4.82913116666667
